pairID,premise,hypothesis,explanation,selected_steps,explanation_category,note,Sentence1_Highlighted,Sentence2_Highlighted,gold_label
3446484702.jpg#0r1e,Elderly woman in blue apron balances a basket on her head on a sidewalk while talking to a woman dressed in black.,Elderly woman is balancing something on her head while having a conversation.,A conversation involves talking.,"[{'step': 'Step 2: Does the explanation involve semantic similarity or substitution of key concepts?', 'type': 'Paraphrastic Inference (Semantic)'}]",Semantic-level Inference,,{},{},entailment
3446484702.jpg#0r1e,Elderly woman in blue apron balances a basket on her head on a sidewalk while talking to a woman dressed in black.,Elderly woman is balancing something on her head while having a conversation.,"If you're having a conversation, you must be talking to someone.","[{'step': 'Step 4: Does the explanation rely on pragmatic cues like implicature or presupposition?', 'type': 'Pragmatic-level Inference'}]",Pragmatic-level Inference,,"15,16,18","9,10,11",entailment
3446484702.jpg#0r1e,Elderly woman in blue apron balances a basket on her head on a sidewalk while talking to a woman dressed in black.,Elderly woman is balancing something on her head while having a conversation.,"""Balancing something on her head"" is a less specific re-phrasing of ""balances a basket on her head""; ""conversation"" implies talking to another person.","[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"0,1,7,5,6,8,9,10,15,16,17,18","0,1,3,4,5,6,7,11",entailment
524105255.jpg#2r1n,Blond woman overlooking Seattle Space Needle scene.,A tourist checking out Seattle.,A blond woman is not necessarily be a tourist.Blond woman overlooking Seattle Space Needle scene doesn't imply she is checking out.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"1,2,3",neutral
524105255.jpg#2r1n,Blond woman overlooking Seattle Space Needle scene.,A tourist checking out Seattle.,"Just because a blond woman is looking the Seattle Space Needle, does not mean that she is a tourist.","[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},1,neutral
524105255.jpg#2r1n,Blond woman overlooking Seattle Space Needle scene.,A tourist checking out Seattle.,Not every tourist is a blonde woman.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},1,neutral
524105255.jpg#2r1e,Blond woman overlooking Seattle Space Needle scene.,Someone taking in the space needle view.,blond woman is some one scene is view,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,"0,1,6","0,6",entailment
524105255.jpg#2r1e,Blond woman overlooking Seattle Space Needle scene.,Someone taking in the space needle view.,A woman is a someone.,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,{},{},entailment
524105255.jpg#2r1e,Blond woman overlooking Seattle Space Needle scene.,Someone taking in the space needle view.,Taking in the view requires overlooking a scene.,"[{'step': 'Step 2: Does the explanation involve semantic similarity or substitution of key concepts?', 'type': 'Paraphrastic Inference (Semantic)'}]",Semantic-level Inference,,{},{},entailment
524105255.jpg#2r1e,Blond woman overlooking Seattle Space Needle scene.,Someone taking in the space needle view.,Someone looking over something would most likely be taking in the view.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,"6,2","6,1,2",entailment
524105255.jpg#2r1c,Blond woman overlooking Seattle Space Needle scene.,A man enjoying the view of the golden gate bridge.,"The person cannot simultaneously be a woman and a man, and the person cannot be both in Seattle and also in San Francisco (where the Golden Gate Bridge is) at the same time","[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,3","1,9,8,7",contradiction
524105255.jpg#2r1c,Blond woman overlooking Seattle Space Needle scene.,A man enjoying the view of the golden gate bridge.,A man is not a woman.  The golden gate bridge is not the Seattle Space Needle.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,5,4,3","1,8,7,9",contradiction
524105255.jpg#2r1c,Blond woman overlooking Seattle Space Needle scene.,A man enjoying the view of the golden gate bridge.,"A woman is doing it, not a man. You can't be at the Space Needle and Golden Gate Bridge at the same time.","[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,5,4","1,8,9,7",contradiction
4591228112.jpg#3r1c,An old man looking over a sculpture.,The man is young,The man can__ be old and young.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,2","1,3",contradiction
4591228112.jpg#3r1c,An old man looking over a sculpture.,The man is young,A man cannot be old and young.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,2","1,2,3",contradiction
4591228112.jpg#3r1c,An old man looking over a sculpture.,The man is young,"The man is old, not young.","[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,1,3,contradiction
4591228112.jpg#3r1n,An old man looking over a sculpture.,the man is at an art gallery,A sculpture is not necessarily at an art gallery.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},"3,4,5,6",neutral
4591228112.jpg#3r1n,An old man looking over a sculpture.,the man is at an art gallery,"Sculpture can be anywhere, not just an art gallery.","[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},6,neutral
4591228112.jpg#3r1n,An old man looking over a sculpture.,the man is at an art gallery,Not every sculpture is found in an art gallery.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},"6,5",neutral
4591228112.jpg#3r1e,An old man looking over a sculpture.,the man is old,"A man that is old may be considered to be an "" old man "".","[{'step': 'Step 4: Does the explanation rely on pragmatic cues like implicature or presupposition?', 'type': 'Pragmatic-level Inference'}]",Pragmatic-level Inference,,"0,1,2","2,3",entailment
4591228112.jpg#3r1e,An old man looking over a sculpture.,the man is old,"""The man is old"" means the same as ""an old man.""","[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"0,1,2","1,3",entailment
6966309732.jpg#1r1e,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",The soccer team in blue plays soccer.,"Clad in blue, suggest that the soccer team is in blue.","[{'step': 'Step 4: Does the explanation rely on pragmatic cues like implicature or presupposition?', 'type': 'Pragmatic-level Inference'}]",Pragmatic-level Inference,,"3,4,5","3,4",entailment
6966309732.jpg#1r1e,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",The soccer team in blue plays soccer.,soccer team who plays in blue,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,"1,2,5,8","1,2,4,5",entailment
6966309732.jpg#1r1e,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",The soccer team in blue plays soccer.,The soccer team in blue countered down the field against the team in red.,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,"1,2,11,12,13,14","3,4,2,1",entailment
6966309732.jpg#1r1n,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",The blue soccer team is playing its first game of the season.,You can have a soccer match that is not the first game.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"7,8",neutral
6966309732.jpg#1r1n,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",The blue soccer team is playing its first game of the season.,There is no indication in the first sentence that the blue soccer team is playing their first game of the season.,"[{'step': 'Step 5: Does the explanation point out information not mentioned in the premise?', 'type': 'Absence of Mention'}]",Absence of Mention,,{},7,neutral
6966309732.jpg#1r1n,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",The blue soccer team is playing its first game of the season.,There isn't any specific blue soccer team.,"[{'step': 'Step 5: Does the explanation point out information not mentioned in the premise?', 'type': 'Absence of Mention'}]",Absence of Mention,,{},"2,1,3",neutral
6966309732.jpg#1r1c,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,A soccer team cannot be hanging out in the locker room at the same time they are playing a match.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,2,8","1,2,3,4,7,8",contradiction
6966309732.jpg#1r1c,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,You cant counter down the field if you are hanging out in the locker room,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,14,7,contradiction
